run,model,filt,frequency,calib,city,exp,sensor_type,state_var,meas_var,N,case,R,P,Q,id,config,it,comment,mae
0,tomgro,enkf,1,gnvMod,cps,3,A,wf,wf,500,case1,,1.00E-05,,700,5,8,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,3,A,wf,wf,500,case2,,1.00E-05,,701,5,9,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,3,A,wf,wf,500,case3,,1.00E-05,,702,5,10,"variable model error, case controlled, 30%",
0,tomgro,pf,1,gnvMod,cps,3,A,wf,wf,500,case1,,1.00E-05,,703,5,11,"variable model error, case controlled, 30%",
0,tomgro,ukf,1,gnvMod,cps,5,A,wf,wf,,case1,,1.00E-05,,704,5,12,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,5,A,wf,wf,500,case0,,1.00E-05,,705,5,13,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,5,A,wf,wf,500,case1,,1.00E-05,,706,5,14,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,5,A,wf,wf,500,case2,,1.00E-05,,707,5,15,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,5,A,wf,wf,500,case3,,1.00E-05,,708,5,16,"variable model error, case controlled, 30%",
0,tomgro,pf,1,gnvMod,cps,5,A,wf,wf,500,case1,,1.00E-05,,709,5,17,"variable model error, case controlled, 30%",
0,tomgro,ukf,1,gnvMod,cps,7,A,wf,wf,,case1,,1.00E-05,,710,5,18,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,7,A,wf,wf,500,case0,,1.00E-05,,711,5,19,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,7,A,wf,wf,500,case1,,1.00E-05,,712,5,20,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,7,A,wf,wf,500,case2,,1.00E-05,,713,5,21,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,7,A,wf,wf,500,case3,,1.00E-05,,714,5,22,"variable model error, case controlled, 30%",
0,tomgro,pf,1,gnvMod,cps,7,A,wf,wf,500,case1,,1.00E-05,,715,5,23,"variable model error, case controlled, 30%",
0,tomgro,ukf,1,gnvMod,cps,1,A,wm,wm,,case1,,1.00E-05,,716,5,24,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,1,A,wm,wm,500,case0,,1.00E-05,,717,5,25,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,1,A,wm,wm,500,case1,,1.00E-05,,718,5,26,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,1,A,wm,wm,500,case2,,1.00E-05,,719,5,27,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,1,A,wm,wm,500,case3,,1.00E-05,,720,5,28,"variable model error, case controlled, 30%",
0,tomgro,pf,1,gnvMod,cps,1,A,wm,wm,500,case1,,1.00E-05,,721,5,29,"variable model error, case controlled, 30%",
0,tomgro,ukf,1,gnvMod,cps,3,A,wm,wm,,case1,,1.00E-05,,722,5,30,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,3,A,wm,wm,500,case0,,1.00E-05,,723,5,31,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,3,A,wm,wm,500,case1,,1.00E-05,,724,5,32,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,3,A,wm,wm,500,case2,,1.00E-05,,725,5,33,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,3,A,wm,wm,500,case3,,1.00E-05,,726,5,34,"variable model error, case controlled, 30%",
0,tomgro,pf,1,gnvMod,cps,3,A,wm,wm,500,case1,,1.00E-05,,727,5,35,"variable model error, case controlled, 30%",
0,tomgro,ukf,1,gnvMod,cps,5,A,wm,wm,,case1,,1.00E-05,,728,5,36,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,5,A,wm,wm,500,case0,,1.00E-05,,729,5,37,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,5,A,wm,wm,500,case1,,1.00E-05,,730,5,38,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,5,A,wm,wm,500,case2,,1.00E-05,,731,5,39,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,5,A,wm,wm,500,case3,,1.00E-05,,732,5,40,"variable model error, case controlled, 30%",
0,tomgro,pf,1,gnvMod,cps,5,A,wm,wm,500,case1,,1.00E-05,,733,5,41,"variable model error, case controlled, 30%",
0,tomgro,ukf,1,gnvMod,cps,7,A,wm,wm,,case1,,1.00E-05,,734,5,42,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,7,A,wm,wm,500,case0,,1.00E-05,,735,5,43,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,7,A,wm,wm,500,case1,,1.00E-05,,736,5,44,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,7,A,wm,wm,500,case2,,1.00E-05,,737,5,45,"variable model error, case controlled, 30%",
0,tomgro,enkf,1,gnvMod,cps,7,A,wm,wm,500,case3,,1.00E-05,,738,5,46,"variable model error, case controlled, 30%",
0,tomgro,pf,1,gnvMod,cps,7,A,wm,wm,500,case1,,1.00E-05,,739,5,47,"variable model error, case controlled, 30%",
0,tomgro,ukf,1,gnvMod,cps,1,A,wf,wf,,case1,,1.00E-05,,740,6,0,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,1,A,wf,wf,500,case0,,1.00E-05,,741,6,1,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,1,A,wf,wf,500,case1,,1.00E-05,,742,6,2,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,1,A,wf,wf,500,case2,,1.00E-05,,743,6,3,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,1,A,wf,wf,500,case3,,1.00E-05,,744,6,4,"variable model error, case controlled, 50%",
0,tomgro,pf,1,gnvMod,cps,1,A,wf,wf,500,case1,,1.00E-05,,745,6,5,"variable model error, case controlled, 50%",
0,tomgro,ukf,1,gnvMod,cps,3,A,wf,wf,,case1,,1.00E-05,,746,6,6,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,3,A,wf,wf,500,case0,,1.00E-05,,747,6,7,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,3,A,wf,wf,500,case1,,1.00E-05,,748,6,8,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,3,A,wf,wf,500,case2,,1.00E-05,,749,6,9,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,3,A,wf,wf,500,case3,,1.00E-05,,750,6,10,"variable model error, case controlled, 50%",
0,tomgro,pf,1,gnvMod,cps,3,A,wf,wf,500,case1,,1.00E-05,,751,6,11,"variable model error, case controlled, 50%",
0,tomgro,ukf,1,gnvMod,cps,5,A,wf,wf,,case1,,1.00E-05,,752,6,12,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,5,A,wf,wf,500,case0,,1.00E-05,,753,6,13,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,5,A,wf,wf,500,case1,,1.00E-05,,754,6,14,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,5,A,wf,wf,500,case2,,1.00E-05,,755,6,15,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,5,A,wf,wf,500,case3,,1.00E-05,,756,6,16,"variable model error, case controlled, 50%",
0,tomgro,pf,1,gnvMod,cps,5,A,wf,wf,500,case1,,1.00E-05,,757,6,17,"variable model error, case controlled, 50%",
0,tomgro,ukf,1,gnvMod,cps,7,A,wf,wf,,case1,,1.00E-05,,758,6,18,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,7,A,wf,wf,500,case0,,1.00E-05,,759,6,19,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,7,A,wf,wf,500,case1,,1.00E-05,,760,6,20,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,7,A,wf,wf,500,case2,,1.00E-05,,761,6,21,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,7,A,wf,wf,500,case3,,1.00E-05,,762,6,22,"variable model error, case controlled, 50%",
0,tomgro,pf,1,gnvMod,cps,7,A,wf,wf,500,case1,,1.00E-05,,763,6,23,"variable model error, case controlled, 50%",
0,tomgro,ukf,1,gnvMod,cps,1,A,wm,wm,,case1,,1.00E-05,,764,6,24,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,1,A,wm,wm,500,case0,,1.00E-05,,765,6,25,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,1,A,wm,wm,500,case1,,1.00E-05,,766,6,26,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,1,A,wm,wm,500,case2,,1.00E-05,,767,6,27,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,1,A,wm,wm,500,case3,,1.00E-05,,768,6,28,"variable model error, case controlled, 50%",
0,tomgro,pf,1,gnvMod,cps,1,A,wm,wm,500,case1,,1.00E-05,,769,6,29,"variable model error, case controlled, 50%",
0,tomgro,ukf,1,gnvMod,cps,3,A,wm,wm,,case1,,1.00E-05,,770,6,30,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,3,A,wm,wm,500,case0,,1.00E-05,,771,6,31,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,3,A,wm,wm,500,case1,,1.00E-05,,772,6,32,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,3,A,wm,wm,500,case2,,1.00E-05,,773,6,33,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,3,A,wm,wm,500,case3,,1.00E-05,,774,6,34,"variable model error, case controlled, 50%",
0,tomgro,pf,1,gnvMod,cps,3,A,wm,wm,500,case1,,1.00E-05,,775,6,35,"variable model error, case controlled, 50%",
0,tomgro,ukf,1,gnvMod,cps,5,A,wm,wm,,case1,,1.00E-05,,776,6,36,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,5,A,wm,wm,500,case0,,1.00E-05,,777,6,37,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,5,A,wm,wm,500,case1,,1.00E-05,,778,6,38,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,5,A,wm,wm,500,case2,,1.00E-05,,779,6,39,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,5,A,wm,wm,500,case3,,1.00E-05,,780,6,40,"variable model error, case controlled, 50%",
0,tomgro,pf,1,gnvMod,cps,5,A,wm,wm,500,case1,,1.00E-05,,781,6,41,"variable model error, case controlled, 50%",
0,tomgro,ukf,1,gnvMod,cps,7,A,wm,wm,,case1,,1.00E-05,,782,6,42,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,7,A,wm,wm,500,case0,,1.00E-05,,783,6,43,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,7,A,wm,wm,500,case1,,1.00E-05,,784,6,44,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,7,A,wm,wm,500,case2,,1.00E-05,,785,6,45,"variable model error, case controlled, 50%",
0,tomgro,enkf,1,gnvMod,cps,7,A,wm,wm,500,case3,,1.00E-05,,786,6,46,"variable model error, case controlled, 50%",
0,tomgro,pf,1,gnvMod,cps,7,A,wm,wm,500,case1,,1.00E-05,,787,6,47,"variable model error, case controlled, 50%",
1,tomgro,enkf,1,gnvMod,cps,1,A,wf,wf,250,case2,,0.00001,,788,7,0,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,enkf,1,gnvMod,cps,3,A,wf,wf,250,case2,,0.00001,,789,7,1,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,enkf,1,gnvMod,cps,5,A,wf,wf,250,case2,,0.00001,,790,7,2,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,enkf,1,gnvMod,cps,7,A,wf,wf,250,case2,,0.00001,,791,7,3,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,enkf,1,gnvMod,cps,1,A,wf,wf,1000,case2,,0.00001,,792,7,4,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,enkf,1,gnvMod,cps,3,A,wf,wf,1000,case2,,0.00001,,793,7,5,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,enkf,1,gnvMod,cps,5,A,wf,wf,1000,case2,,0.00001,,794,7,6,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,enkf,1,gnvMod,cps,7,A,wf,wf,1000,case2,,0.00001,,795,7,7,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,enkf,1,gnvMod,cps,1,A,wm,wm,250,case2,,0.00001,,796,7,8,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,enkf,1,gnvMod,cps,3,A,wm,wm,250,case2,,0.00001,,797,7,9,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,enkf,1,gnvMod,cps,5,A,wm,wm,250,case2,,0.00001,,798,7,10,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,enkf,1,gnvMod,cps,7,A,wm,wm,250,case2,,0.00001,,799,7,11,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,enkf,1,gnvMod,cps,1,A,wm,wm,1000,case2,,0.00001,,800,7,12,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,enkf,1,gnvMod,cps,3,A,wm,wm,1000,case2,,0.00001,,801,7,13,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,enkf,1,gnvMod,cps,5,A,wm,wm,1000,case2,,0.00001,,802,7,14,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,enkf,1,gnvMod,cps,7,A,wm,wm,1000,case2,,0.00001,,803,7,15,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,pf,1,gnvMod,cps,1,A,wf,wf,5000,case1,,0.00001,,804,7,16,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,pf,1,gnvMod,cps,3,A,wf,wf,5000,case1,,0.00001,,805,7,17,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,pf,1,gnvMod,cps,5,A,wf,wf,5000,case1,,0.00001,,806,7,18,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,pf,1,gnvMod,cps,7,A,wf,wf,5000,case1,,0.00001,,807,7,19,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,pf,1,gnvMod,cps,1,A,wf,wf,50000,case1,,0.00001,,808,7,20,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,pf,1,gnvMod,cps,3,A,wf,wf,50000,case1,,0.00001,,809,7,21,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,pf,1,gnvMod,cps,5,A,wf,wf,50000,case1,,0.00001,,810,7,22,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,pf,1,gnvMod,cps,7,A,wf,wf,50000,case1,,0.00001,,811,7,23,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,pf,1,gnvMod,cps,1,A,wm,wm,5000,case1,,0.00001,,812,7,24,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,pf,1,gnvMod,cps,3,A,wm,wm,5000,case1,,0.00001,,813,7,25,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,pf,1,gnvMod,cps,5,A,wm,wm,5000,case1,,0.00001,,814,7,26,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,pf,1,gnvMod,cps,7,A,wm,wm,5000,case1,,0.00001,,815,7,27,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,pf,1,gnvMod,cps,1,A,wm,wm,50000,case1,,0.00001,,816,7,28,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,pf,1,gnvMod,cps,3,A,wm,wm,50000,case1,,0.00001,,817,7,29,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,pf,1,gnvMod,cps,5,A,wm,wm,50000,case1,,0.00001,,818,7,30,"ensemble size, case controlled, 30% and variable ME",
1,tomgro,pf,1,gnvMod,cps,7,A,wm,wm,50000,case1,,0.00001,,819,7,31,"ensemble size, case controlled, 30% and variable ME",
0,tomgro,ukf,0.5,gnvMod,cps,1,A,wm,wm,,case1,,0.00001,,820,8,0,"frequency, case controlled, variable ME and 10%",
0,tomgro,ukf,0.5,gnvMod,cps,3,A,wm,wm,,case1,,0.00001,,821,8,1,"frequency, case controlled, variable ME and 10%",
0,tomgro,ukf,0.5,gnvMod,cps,5,A,wm,wm,,case1,,0.00001,,822,8,2,"frequency, case controlled, variable ME and 10%",
0,tomgro,ukf,0.5,gnvMod,cps,7,A,wm,wm,,case1,,0.00001,,823,8,3,"frequency, case controlled, variable ME and 10%",
0,tomgro,enkf,0.5,gnvMod,cps,1,A,wm,wm,500,case2,,0.00001,,824,8,4,"frequency, case controlled, variable ME and 10%",
0,tomgro,enkf,0.5,gnvMod,cps,3,A,wm,wm,500,case2,,0.00001,,825,8,5,"frequency, case controlled, variable ME and 10%",
0,tomgro,enkf,0.5,gnvMod,cps,5,A,wm,wm,500,case2,,0.00001,,826,8,6,"frequency, case controlled, variable ME and 10%",
0,tomgro,enkf,0.5,gnvMod,cps,7,A,wm,wm,500,case2,,0.00001,,827,8,7,"frequency, case controlled, variable ME and 10%",
0,tomgro,ukf,0.5,gnvMod,cps,1,A,wf,wf,,case1,,0.00001,,828,8,8,"frequency, case controlled, variable ME and 10%",
0,tomgro,ukf,0.5,gnvMod,cps,3,A,wf,wf,,case1,,0.00001,,829,8,9,"frequency, case controlled, variable ME and 10%",
0,tomgro,ukf,0.5,gnvMod,cps,5,A,wf,wf,,case1,,0.00001,,830,8,10,"frequency, case controlled, variable ME and 10%",
0,tomgro,ukf,0.5,gnvMod,cps,7,A,wf,wf,,case1,,0.00001,,831,8,11,"frequency, case controlled, variable ME and 10%",
0,tomgro,enkf,0.5,gnvMod,cps,1,A,wf,wf,500,case2,,0.00001,,832,8,12,"frequency, case controlled, variable ME and 10%",
0,tomgro,enkf,0.5,gnvMod,cps,3,A,wf,wf,500,case2,,0.00001,,833,8,13,"frequency, case controlled, variable ME and 10%",
0,tomgro,enkf,0.5,gnvMod,cps,5,A,wf,wf,500,case2,,0.00001,,834,8,14,"frequency, case controlled, variable ME and 10%",
0,tomgro,enkf,0.5,gnvMod,cps,7,A,wf,wf,500,case2,,0.00001,,835,8,15,"frequency, case controlled, variable ME and 10%",
0,tomgro,ukf,0.1,gnvMod,cps,1,A,wm,wm,,case1,,0.00001,,836,8,16,"frequency, case controlled, variable ME and 10%",
0,tomgro,ukf,0.1,gnvMod,cps,3,A,wm,wm,,case1,,0.00001,,837,8,17,"frequency, case controlled, variable ME and 10%",
0,tomgro,ukf,0.1,gnvMod,cps,5,A,wm,wm,,case1,,0.00001,,838,8,18,"frequency, case controlled, variable ME and 10%",
0,tomgro,ukf,0.1,gnvMod,cps,7,A,wm,wm,,case1,,0.00001,,839,8,19,"frequency, case controlled, variable ME and 10%",
0,tomgro,enkf,0.1,gnvMod,cps,1,A,wm,wm,500,case2,,0.00001,,840,8,20,"frequency, case controlled, variable ME and 10%",
0,tomgro,enkf,0.1,gnvMod,cps,3,A,wm,wm,500,case2,,0.00001,,841,8,21,"frequency, case controlled, variable ME and 10%",
0,tomgro,enkf,0.1,gnvMod,cps,5,A,wm,wm,500,case2,,0.00001,,842,8,22,"frequency, case controlled, variable ME and 10%",
0,tomgro,enkf,0.1,gnvMod,cps,7,A,wm,wm,500,case2,,0.00001,,843,8,23,"frequency, case controlled, variable ME and 10%",
0,tomgro,ukf,0.1,gnvMod,cps,1,A,wf,wf,,case1,,0.00001,,844,8,24,"frequency, case controlled, variable ME and 10%",
0,tomgro,ukf,0.1,gnvMod,cps,3,A,wf,wf,,case1,,0.00001,,845,8,25,"frequency, case controlled, variable ME and 10%",
0,tomgro,ukf,0.1,gnvMod,cps,5,A,wf,wf,,case1,,0.00001,,846,8,26,"frequency, case controlled, variable ME and 10%",
0,tomgro,ukf,0.1,gnvMod,cps,7,A,wf,wf,,case1,,0.00001,,847,8,27,"frequency, case controlled, variable ME and 10%",
0,tomgro,enkf,0.1,gnvMod,cps,1,A,wf,wf,500,case2,,0.00001,,848,8,28,"frequency, case controlled, variable ME and 10%",
0,tomgro,enkf,0.1,gnvMod,cps,3,A,wf,wf,500,case2,,0.00001,,849,8,29,"frequency, case controlled, variable ME and 10%",
0,tomgro,enkf,0.1,gnvMod,cps,5,A,wf,wf,500,case2,,0.00001,,850,8,30,"frequency, case controlled, variable ME and 10%",
0,tomgro,enkf,0.1,gnvMod,cps,7,A,wf,wf,500,case2,,0.00001,,851,8,31,"frequency, case controlled, variable ME and 10%",
0,tomgro,ukf,0.5,gnvMod,cps,1,A,wm,wm,,case1,,0.00001,,852,9,0,"frequency, case controlled, variable ME and 30%",
0,tomgro,ukf,0.5,gnvMod,cps,3,A,wm,wm,,case1,,0.00001,,853,9,1,"frequency, case controlled, variable ME and 30%",
0,tomgro,ukf,0.5,gnvMod,cps,5,A,wm,wm,,case1,,0.00001,,854,9,2,"frequency, case controlled, variable ME and 30%",
0,tomgro,ukf,0.5,gnvMod,cps,7,A,wm,wm,,case1,,0.00001,,855,9,3,"frequency, case controlled, variable ME and 30%",
0,tomgro,enkf,0.5,gnvMod,cps,1,A,wm,wm,500,case2,,0.00001,,856,9,4,"frequency, case controlled, variable ME and 30%",
0,tomgro,enkf,0.5,gnvMod,cps,3,A,wm,wm,500,case2,,0.00001,,857,9,5,"frequency, case controlled, variable ME and 30%",
0,tomgro,enkf,0.5,gnvMod,cps,5,A,wm,wm,500,case2,,0.00001,,858,9,6,"frequency, case controlled, variable ME and 30%",
0,tomgro,enkf,0.5,gnvMod,cps,7,A,wm,wm,500,case2,,0.00001,,859,9,7,"frequency, case controlled, variable ME and 30%",
0,tomgro,ukf,0.5,gnvMod,cps,1,A,wf,wf,,case1,,0.00001,,860,9,8,"frequency, case controlled, variable ME and 30%",
0,tomgro,ukf,0.5,gnvMod,cps,3,A,wf,wf,,case1,,0.00001,,861,9,9,"frequency, case controlled, variable ME and 30%",
0,tomgro,ukf,0.5,gnvMod,cps,5,A,wf,wf,,case1,,0.00001,,862,9,10,"frequency, case controlled, variable ME and 30%",
0,tomgro,ukf,0.5,gnvMod,cps,7,A,wf,wf,,case1,,0.00001,,863,9,11,"frequency, case controlled, variable ME and 30%",
0,tomgro,enkf,0.5,gnvMod,cps,1,A,wf,wf,500,case2,,0.00001,,864,9,12,"frequency, case controlled, variable ME and 30%",
0,tomgro,enkf,0.5,gnvMod,cps,3,A,wf,wf,500,case2,,0.00001,,865,9,13,"frequency, case controlled, variable ME and 30%",
0,tomgro,enkf,0.5,gnvMod,cps,5,A,wf,wf,500,case2,,0.00001,,866,9,14,"frequency, case controlled, variable ME and 30%",
0,tomgro,enkf,0.5,gnvMod,cps,7,A,wf,wf,500,case2,,0.00001,,867,9,15,"frequency, case controlled, variable ME and 30%",
0,tomgro,ukf,0.1,gnvMod,cps,1,A,wm,wm,,case1,,0.00001,,868,9,16,"frequency, case controlled, variable ME and 30%",
0,tomgro,ukf,0.1,gnvMod,cps,3,A,wm,wm,,case1,,0.00001,,869,9,17,"frequency, case controlled, variable ME and 30%",
0,tomgro,ukf,0.1,gnvMod,cps,5,A,wm,wm,,case1,,0.00001,,870,9,18,"frequency, case controlled, variable ME and 30%",
0,tomgro,ukf,0.1,gnvMod,cps,7,A,wm,wm,,case1,,0.00001,,871,9,19,"frequency, case controlled, variable ME and 30%",
0,tomgro,enkf,0.1,gnvMod,cps,1,A,wm,wm,500,case2,,0.00001,,872,9,20,"frequency, case controlled, variable ME and 30%",
0,tomgro,enkf,0.1,gnvMod,cps,3,A,wm,wm,500,case2,,0.00001,,873,9,21,"frequency, case controlled, variable ME and 30%",
0,tomgro,enkf,0.1,gnvMod,cps,5,A,wm,wm,500,case2,,0.00001,,874,9,22,"frequency, case controlled, variable ME and 30%",
0,tomgro,enkf,0.1,gnvMod,cps,7,A,wm,wm,500,case2,,0.00001,,875,9,23,"frequency, case controlled, variable ME and 30%",
0,tomgro,ukf,0.1,gnvMod,cps,1,A,wf,wf,,case1,,0.00001,,876,9,24,"frequency, case controlled, variable ME and 30%",
0,tomgro,ukf,0.1,gnvMod,cps,3,A,wf,wf,,case1,,0.00001,,877,9,25,"frequency, case controlled, variable ME and 30%",
0,tomgro,ukf,0.1,gnvMod,cps,5,A,wf,wf,,case1,,0.00001,,878,9,26,"frequency, case controlled, variable ME and 30%",
0,tomgro,ukf,0.1,gnvMod,cps,7,A,wf,wf,,case1,,0.00001,,879,9,27,"frequency, case controlled, variable ME and 30%",
0,tomgro,enkf,0.1,gnvMod,cps,1,A,wf,wf,500,case2,,0.00001,,880,9,28,"frequency, case controlled, variable ME and 30%",
0,tomgro,enkf,0.1,gnvMod,cps,3,A,wf,wf,500,case2,,0.00001,,881,9,29,"frequency, case controlled, variable ME and 30%",
0,tomgro,enkf,0.1,gnvMod,cps,5,A,wf,wf,500,case2,,0.00001,,882,9,30,"frequency, case controlled, variable ME and 30%",
0,tomgro,enkf,0.1,gnvMod,cps,7,A,wf,wf,500,case2,,0.00001,,883,9,31,"frequency, case controlled, variable ME and 30%",
0,tomgro,ukf,0.5,gnvMod,cps,1,A,wm,wm,,case1,,0.00001,,884,10,0,"frequency, case controlled, variable ME and 50%",
0,tomgro,ukf,0.5,gnvMod,cps,3,A,wm,wm,,case1,,0.00001,,885,10,1,"frequency, case controlled, variable ME and 50%",
0,tomgro,ukf,0.5,gnvMod,cps,5,A,wm,wm,,case1,,0.00001,,886,10,2,"frequency, case controlled, variable ME and 50%",
0,tomgro,ukf,0.5,gnvMod,cps,7,A,wm,wm,,case1,,0.00001,,887,10,3,"frequency, case controlled, variable ME and 50%",
0,tomgro,enkf,0.5,gnvMod,cps,1,A,wm,wm,500,case2,,0.00001,,888,10,4,"frequency, case controlled, variable ME and 50%",
0,tomgro,enkf,0.5,gnvMod,cps,3,A,wm,wm,500,case2,,0.00001,,889,10,5,"frequency, case controlled, variable ME and 50%",
0,tomgro,enkf,0.5,gnvMod,cps,5,A,wm,wm,500,case2,,0.00001,,890,10,6,"frequency, case controlled, variable ME and 50%",
0,tomgro,enkf,0.5,gnvMod,cps,7,A,wm,wm,500,case2,,0.00001,,891,10,7,"frequency, case controlled, variable ME and 50%",
0,tomgro,ukf,0.5,gnvMod,cps,1,A,wf,wf,,case1,,0.00001,,892,10,8,"frequency, case controlled, variable ME and 50%",
0,tomgro,ukf,0.5,gnvMod,cps,3,A,wf,wf,,case1,,0.00001,,893,10,9,"frequency, case controlled, variable ME and 50%",
0,tomgro,ukf,0.5,gnvMod,cps,5,A,wf,wf,,case1,,0.00001,,894,10,10,"frequency, case controlled, variable ME and 50%",
0,tomgro,ukf,0.5,gnvMod,cps,7,A,wf,wf,,case1,,0.00001,,895,10,11,"frequency, case controlled, variable ME and 50%",
0,tomgro,enkf,0.5,gnvMod,cps,1,A,wf,wf,500,case2,,0.00001,,896,10,12,"frequency, case controlled, variable ME and 50%",
0,tomgro,enkf,0.5,gnvMod,cps,3,A,wf,wf,500,case2,,0.00001,,897,10,13,"frequency, case controlled, variable ME and 50%",
0,tomgro,enkf,0.5,gnvMod,cps,5,A,wf,wf,500,case2,,0.00001,,898,10,14,"frequency, case controlled, variable ME and 50%",
